Driver,Coef,GP,Year
HAM,-0.003392936476783818,Las Vegas Grand Prix,2024
HUL,1.0052177724184692,Las Vegas Grand Prix,2024
LAW,1.4096349508236603,Las Vegas Grand Prix,2024
LEC,-0.12008441138748012,Las Vegas Grand Prix,2024
MAG,1.1443466568373508,Las Vegas Grand Prix,2024
NOR,0.2406791702900333,Las Vegas Grand Prix,2024
OCO,0.7286907800368989,Las Vegas Grand Prix,2024
PER,0.37076813597381314,Las Vegas Grand Prix,2024
PIA,0.45680009545172046,Las Vegas Grand Prix,2024
RIC,1.4111811738961437,Las Vegas Grand Prix,2024
RUS,0.10696658266678719,Las Vegas Grand Prix,2024
SAI,0.24565623745832404,Las Vegas Grand Prix,2024
SAR,0.9615519802878658,Las Vegas Grand Prix,2024
STR,0.8097009164289687,Las Vegas Grand Prix,2024
TSU,1.3610965639118915,Las Vegas Grand Prix,2024
ZHO,1.1261793200938703,Las Vegas Grand Prix,2024
VER,0.0,Qatar Grand Prix,2024
ALB,1.5139720695609022,Qatar Grand Prix,2024
ALO,0.7842676990123812,Qatar Grand Prix,2024
BOT,1.4681761303460108,Qatar Grand Prix,2024
GAS,0.9528290838482032,Qatar Grand Prix,2024
GIO,1.8249051340265428,Qatar Grand Prix,2024
HAM,0.3135260338892991,Qatar Grand Prix,2024
HUL,1.5727583457556018,Qatar Grand Prix,2024
LAT,1.9228549333384217,Qatar Grand Prix,2024
LAW,2.3398524578855757,Qatar Grand Prix,2024
LEC,0.6926820897727577,Qatar Grand Prix,2024
MAG,1.6372898518922954,Qatar Grand Prix,2024
MAZ,3.270430265678632,Qatar Grand Prix,2024
MSC,2.1574904996524564,Qatar Grand Prix,2024
NOR,0.15913141340215153,Qatar Grand Prix,2024
OCO,0.8885244632068492,Qatar Grand Prix,2024
PER,0.7091066691935026,Qatar Grand Prix,2024
PIA,0.028852991509479065,Qatar Grand Prix,2024
RAI,1.5033433942713952,Qatar Grand Prix,2024
RIC,1.9409712995926043,Qatar Grand Prix,2024
RUS,0.7771824224406312,Qatar Grand Prix,2024
SAI,0.6932877365091141,Qatar Grand Prix,2024
SAR,1.7335070828683747,Qatar Grand Prix,2024
STR,1.1442229671491635,Qatar Grand Prix,2024
TSU,1.7190968157264805,Qatar Grand Prix,2024
VET,0.9666140443145004,Qatar Grand Prix,2024
ZHO,1.2676354549075122,Qatar Grand Prix,2024
VER,0.0,Abu Dhabi Grand Prix,2024
ALB,1.1386490205922426,Abu Dhabi Grand Prix,2024
ALO,0.8059395659698634,Abu Dhabi Grand Prix,2024
BOT,1.1838780408446514,Abu Dhabi Grand Prix,2024
COL,1.2240830006003272,Abu Dhabi Grand Prix,2024
DOO,1.5687937262739537,Abu Dhabi Grand Prix,2024
GAS,0.9952590660661604,Abu Dhabi Grand Prix,2024
GIO,1.6974975244099788,Abu Dhabi Grand Prix,2024
HAM,0.10481756947319854,Abu Dhabi Grand Prix,2024
HUL,1.0632031789241188,Abu Dhabi Grand Prix,2024
LAT,2.028826191709726,Abu Dhabi Grand Prix,2024
LAW,1.2875193572911767,Abu Dhabi Grand Prix,2024
LEC,0.32248921485010484,Abu Dhabi Grand Prix,2024
MAG,1.5704655793678874,Abu Dhabi Grand Prix,2024
MSC,1.7337523867546112,Abu Dhabi Grand Prix,2024
NOR,0.3396500077326543,Abu Dhabi Grand Prix,2024
OCO,0.7755585832949752,Abu Dhabi Grand Prix,2024
PER,-0.09309465274610673,Abu Dhabi Grand Prix,2024
PIA,0.40309046611801325,Abu Dhabi Grand Prix,2024
RAI,1.967569141590839,Abu Dhabi Grand Prix,2024
RIC,0.8257933006394325,Abu Dhabi Grand Prix,2024
RUS,0.3761768509357015,Abu Dhabi Grand Prix,2024
SAI,0.35025196144062143,Abu Dhabi Grand Prix,2024
SAR,1.1639842210582394,Abu Dhabi Grand Prix,2024
STR,0.9951988700707135,Abu Dhabi Grand Prix,2024
TSU,0.8529204386478952,Abu Dhabi Grand Prix,2024
VET,1.0541583935036112,Abu Dhabi Grand Prix,2024
ZHO,1.1878191761878993,Abu Dhabi Grand Prix,2024
